,address,house_number,cap,municipality,province_code,province,region
16334,Via G. Branca,62,153,Roma,RM,Roma,Lazio
16335,Via G. Branca,62,153,Roma,RM,Roma,Lazio
16336,Via Tagliamento,58/60,198,Roma,RM,Roma,Lazio
16337,Via Tagliamento,58/60,192,Roma,RM,Roma,Lazio
16338,Via Dei Serpenti,177,184,Roma,RM,Roma,Lazio
16339,Via Dei Serpenti,177,184,Roma,RM,Roma,Lazio
16340,Piazza San Bartolomeo All'isola,39,186,Roma,RM,Roma,Lazio
16341,Isola Tiberina,39,186,Roma,RM,Roma,Lazio
16342,Isola Tiberina,39,186,Roma,RM,Roma,Lazio
16343,Piazza San Cosimato,34-35 (Mercato),153,Roma,RM,Roma,Lazio
16344,Piazza San Cosimato,34-35 (Mercato),153,Roma,RM,Roma,Lazio
16345,Piazza San Cosimato,34-35 (Mercato),153,Roma,RM,Roma,Lazio
16346,Via Roma Libera,34,153,Roma,RM,Roma,Lazio
16347,Via Nazionale,228,184,Roma,RM,Roma,Lazio
16348,Via Nazionale,228,184,Roma,RM,Roma,Lazio
16349,Via Nazionale,228,184,Roma,RM,Roma,Lazio
16350,Via S. Gallicano,23,153,Roma,RM,Roma,Lazio
16351,Via S. Gallicano,23,153,Roma,RM,Roma,Lazio
16352,Via Del Corso,498,186,Roma,RM,Roma,Lazio
16353,Via Del Corso,498,186,Roma,RM,Roma,Lazio
16354,Via Del Gambero,13 A,187,Roma,RM,Roma,Lazio
16355,Via Della Vite,1/A,187,Roma,RM,Roma,Lazio
16356,Via Del Gambero,13 A,187,Roma,RM,Roma,Lazio
16357,Via Del Gambero,13 A,187,Roma,RM,Roma,Lazio
16358,Via Del Gambero,13 A,187,Roma,RM,Roma,Lazio
16359,Via Del Gambero,13 A,187,Roma,RM,Roma,Lazio
16360,Via Gargano,50,141,Roma,RM,Roma,Lazio
16361,Via Gargano,50,141,Roma,RM,Roma,Lazio
16362,Via Gargano,50,141,Roma,RM,Roma,Lazio
16363,Piazza San Lorenzo In Lucina,27,186,Roma,RM,Roma,Lazio
16364,Piazza S. Lorenzo In Lucina,27,186,Roma,RM,Roma,Lazio
16365,P.za S. Lorenzo In Lucina,27,186,Roma,RM,Roma,Lazio
16366,Piazza Lecce,13/14,161,Roma,RM,Roma,Lazio
16367,Piazza Lecce,13/14,161,Roma,RM,Roma,Lazio
16368,Piazza Lecce,13/14,161,Roma,RM,Roma,Lazio
16369,Piazza Lecce,13/14,161,Roma,RM,Roma,Lazio
16370,Via Pantelleria,13,141,Roma,RM,Roma,Lazio
16371,Via Pantelleria,13,141,Roma,RM,Roma,Lazio
16372,Viale Jonio,353,141,Roma,RM,Roma,Lazio
16373,Viale Jonio,353,141,Roma,RM,Roma,Lazio
16374,Via Pantelleria,13,141,Roma,RM,Roma,Lazio
16375,Via Pantelleria,13,141,Roma,RM,Roma,Lazio
16376,Via Di Capo Le Case,47,187,Roma,RM,Roma,Lazio
16377,Piazza Santiago Del Cile,23,197,Roma,RM,Roma,Lazio
16378,Viale Parioli,78/80,197,Roma,RM,Roma,Lazio
16379,Piazza Santiago Del Cile,23,197,Roma,RM,Roma,Lazio
16380,V.le Parioli,78/80,197,Roma,RM,Roma,Lazio
16381,V.le Regina Margherita,221/223,198,Roma,RM,Roma,Lazio
16382,V.le Regina Margherita,221/223,198,Roma,RM,Roma,Lazio
16383,Viale Regina Margherita,221/223,198,Roma,RM,Roma,Lazio
16384,Via Rapagnano,2,138,Roma,RM,Roma,Lazio
16385,Via G.b. Morgagni,30/C-30/D,161,Roma,RM,Roma,Lazio
16386,Via G.b. Morgagni,30,161,Roma,RM,Roma,Lazio
16387,Via G.b. Morgagni,30,161,Roma,RM,Roma,Lazio
16388,Piazza Di Trevi,89,187,Roma,RM,Roma,Lazio
16389,Piazza Di Trevi,89,187,Roma,RM,Roma,Lazio
16390,Via Migiurtina,43/45,199,Roma,RM,Roma,Lazio
16391,Via Migiurtina,43/45,199,Roma,RM,Roma,Lazio
16392,Via Libia,225-227,199,Roma,RM,Roma,Lazio
16393,Via Libia,225-227,199,Roma,RM,Roma,Lazio
16394,Via Libia,225-227,199,Roma,RM,Roma,Lazio
16395,Via Ettore Romagnoli,76/78,137,Roma,RM,Roma,Lazio
16396,Via Montaione,68/70,139,Roma,RM,Roma,Lazio
16397,Via Montaione,68/70,139,Roma,RM,Roma,Lazio
16398,Via Montaione,68/70,139,Roma,RM,Roma,Lazio
16399,Via Montaione,68/70,139,Roma,RM,Roma,Lazio
16400,Via Val Di Non,10,141,Roma,RM,Roma,Lazio
16401,Via Val Di Non,10,141,Roma,RM,Roma,Lazio
16402,Via Val Di Non,10,141,Roma,RM,Roma,Lazio
16403,Largo Arenula,36,186,Roma,RM,Roma,Lazio
16404,Largo Arenula,36,186,Roma,RM,Roma,Lazio
16405,Via Aurelia,30,1014,Roma,RM,Roma,Lazio
16406,Largo Arenula,36,186,Roma,RM,Roma,Lazio
16407,Via S. Francesco A Ripa,131,153,Roma,RM,Roma,Lazio
16408,Via S. Francesco A Ripa,131,153,Roma,RM,Roma,Lazio
16409,Via S. Francesco A Ripa,131,153,Roma,RM,Roma,Lazio
16410,Via S. Francesco A Ripa,131,153,Roma,RM,Roma,Lazio
16411,Via D. Morichini,24/26,161,Roma,RM,Roma,Lazio
16412,Via D. Morichini,24/26,161,Roma,RM,Roma,Lazio
16413,Via D. Morichini,24/26,161,Roma,RM,Roma,Lazio
16414,Via S. Croce In Gerusalemme,22,185,Roma,RM,Roma,Lazio
16415,Via S. Croce In Gerusalemme,22/A,185,Roma,RM,Roma,Lazio
16416,Via S. Croce In Gerusalemme,22/A,185,Roma,RM,Roma,Lazio
16417,Via Radicofani,206/a (B.ta Fidene),138,Roma,RM,Roma,Lazio
16418,Via Radicofani,206/a (B.ta Fidene),138,Roma,RM,Roma,Lazio
16419,Viale Aventino,78,153,Roma,RM,Roma,Lazio
16420,Viale Somalia,84 (Ang. Via Villa Chigi),199,Roma,RM,Roma,Lazio
16421,Viale Somalia,84 (Ang. Via Villa Chigi),199,Roma,RM,Roma,Lazio
16422,Viale Somalia,84 (Ang. Via Villa Chigi),199,Roma,RM,Roma,Lazio
16423,Viale Somalia,84 (Ang. Via Villa Chigi),199,Roma,RM,Roma,Lazio
16424,Via Priscilla,77/79,199,Roma,RM,Roma,Lazio
16425,Via Priscilla,79,199,Roma,RM,Roma,Lazio
16426,Via Priscilla,77/79,199,Roma,RM,Roma,Lazio
16427,Via G.antamoro,86/b,137,Roma,RM,Roma,Lazio
16428,Viale Xxi Aprile,31,162,Roma,RM,Roma,Lazio
16429,Viale Xxi Aprile,31,162,Roma,RM,Roma,Lazio
16430,Viale Xxi Aprile,31,162,Roma,RM,Roma,Lazio
16431,Via G. Pacini,15,198,Roma,RM,Roma,Lazio
16432,Via G. Pacini,15,198,Roma,RM,Roma,Lazio
16433,Via Nomentana Nuova,61/63,141,Roma,RM,Roma,Lazio
16434,Via Gaverina,14,166,Roma,RM,Roma,Lazio
16435,Via Nomentana Nuova,61/63,141,Roma,RM,Roma,Lazio
16436,Via C. Fracassini,26,196,Roma,RM,Roma,Lazio
16437,Via C. Fracassini,26,196,Roma,RM,Roma,Lazio
16438,Via C. Fracassini,26,196,Roma,RM,Roma,Lazio
16439,Piazzale Ionio,46,141,Roma,RM,Roma,Lazio
16440,Piazzale Ionio,51/52,141,Roma,RM,Roma,Lazio
16441,P.le Ionio,51/52,141,Roma,RM,Roma,Lazio
16442,Viale Viale Delle Provincie,66/68/70/72,162,Roma,RM,Roma,Lazio
16443,Viale Delle Provincie,66,162,Roma,RM,Roma,Lazio
16444,Viale Delle Provincie,66,162,Roma,RM,Roma,Lazio
16445,Via Della Croce,11,187,Roma,RM,Roma,Lazio
16446,Via Della Croce,11,187,Roma,RM,Roma,Lazio
16447,Via Della Croce,11,187,Roma,RM,Roma,Lazio
16448,Via Della Croce,11,187,Roma,RM,Roma,Lazio
16449,Via Val Sassina,36,141,Roma,RM,Roma,Lazio
16450,Via Val Sassina,36,141,Roma,RM,Roma,Lazio
16451,Via Cimone,119/a,141,Roma,RM,Roma,Lazio
16452,Via Cimone,119/a,141,Roma,RM,Roma,Lazio
16453,Via Cimone,119/a,141,Roma,RM,Roma,Lazio
16454,Via Val Di Fassa,40/42,141,Roma,RM,Roma,Lazio
16455,Via Val Di Fassa,40/42,141,Roma,RM,Roma,Lazio
16456,Via Val Di Fassa,40/42,141,Roma,RM,Roma,Lazio
16457,Via Val Di Fassa,40/42,141,Roma,RM,Roma,Lazio
16458,Corso Sempione,16,141,Roma,RM,Roma,Lazio
16459,P.za Manfredo Fanti,36/37,185,Roma,RM,Roma,Lazio
16460,Piazza Manfredo Fanti,36/37,185,Roma,RM,Roma,Lazio
16461,Piazza Manfredo Fanti,36/37,185,Roma,RM,Roma,Lazio
16462,Piazza Testaccio,8,153,Roma,RM,Roma,Lazio
16463,Piazza Testaccio,48,153,Roma,RM,Roma,Lazio
16464,Via Valmelaina,151,139,Roma,RM,Roma,Lazio
16465,Valle Melania,151,139,Roma,RM,Roma,Lazio
16466,Via Di Valle Melania,151,139,Roma,RM,Roma,Lazio
16467,Valle Melania,151,139,Roma,RM,Roma,Lazio
16468,Via Valmelaina,151,139,Roma,RM,Roma,Lazio
16469,Via Andersen,50,168,Roma,RM,Roma,Lazio
16470,Via Andersen,50,168,Roma,RM,Roma,Lazio
16471,Via Andersen,50,168,Roma,RM,Roma,Lazio
16472,Via Dei Sabelli,84,185,Roma,RM,Roma,Lazio
16473,Via F. A. Gualterio,50/c,139,Roma,RM,Roma,Lazio
16474,Piazza Benedetto Cairoli,5,186,Roma,RM,Roma,Lazio
16475,Piazza Benedetto Cairoli,5,186,Roma,RM,Roma,Lazio
16476,Piazza B. Cairoli,5,186,Roma,RM,Roma,Lazio
16477,P.za B. Cairoli,5,186,Roma,RM,Roma,Lazio
16478,Via Magliano Sabina,25,199,Roma,RM,Roma,Lazio
16479,Via Magliano Sabina,25,199,Roma,RM,Roma,Lazio
16480,Via Pacchiarotti,34,139,Roma,RM,Roma,Lazio
16481,Via Pacchiarotti,34,139,Roma,RM,Roma,Lazio
16482,Piazza Massa Carrara,9,162,Roma,RM,Roma,Lazio
16483,Piazza Massa Carrara,10,162,Roma,RM,Roma,Lazio
16484,Piazza Massa Carrara,9,162,Roma,RM,Roma,Lazio
16485,P.za Massa Carrara,10,162,Roma,RM,Roma,Lazio
16486,Piazza Massa Carrara,10,162,Roma,RM,Roma,Lazio
16487,Via Celimontana,9/a,184,Roma,RM,Roma,Lazio
16488,Via Celimontana,9/a,184,Roma,RM,Roma,Lazio
16489,Via Celimontana,9/a,184,Roma,RM,Roma,Lazio
16490,Via Celimontana,9/a,184,Roma,RM,Roma,Lazio
16491,Via Nomentana,451,162,Roma,RM,Roma,Lazio
16492,Via Tripoli,145/B,199,Roma,RM,Roma,Lazio
16493,Via Tripoli,155/c,199,Roma,RM,Roma,Lazio
16494,Via Vezio Crisafulli,8,166,Roma,RM,Roma,Lazio
16495,Via Vezio Crisafulli,2/8,166,Roma,RM,Roma,Lazio
16496,Via Vezio Crisafulli,2/8,166,Roma,RM,Roma,Lazio
16497,Via Nomentana,564-566,141,Roma,RM,Roma,Lazio
16498,Via Nomentana,564,141,Roma,RM,Roma,Lazio
16499,Via Nomentana,564-566,141,Roma,RM,Roma,Lazio
16500,Via Anapo,38/40,199,Roma,RM,Roma,Lazio
16501,Via Anapo,38/40,199,Roma,RM,Roma,Lazio
16502,Via Fezzan,16/18,199,Roma,RM,Roma,Lazio
16503,Via Fezzan,16/18,199,Roma,RM,Roma,Lazio
16504,Via Fezzan,16/18,199,Roma,RM,Roma,Lazio
16505,Via Fezzan,16/18,199,Roma,RM,Roma,Lazio
16506,Via Fezzan,16/18,199,Roma,RM,Roma,Lazio
16507,Via Banchi Vecchi,24,186,Roma,RM,Roma,Lazio
16508,Via Banchi Vecchi,24,186,Roma,RM,Roma,Lazio
16509,Via Banchi Vecchi,24,186,Roma,RM,Roma,Lazio
16510,Via Banchi Vecchi,24,186,Roma,RM,Roma,Lazio
16511,Via Banchi Vecchi,24,186,Roma,RM,Roma,Lazio
16512,Via Banchi Vecchi,24,186,Roma,RM,Roma,Lazio
16513,Via Della Lucchina,131/A,135,Roma,RM,Roma,Lazio
16514,Via Castelfidardo,37,185,Roma,RM,Roma,Lazio
16515,Via Salaria,1492/B,138,Roma,RM,Roma,Lazio
16516,Via Salaria,1492/B,138,Roma,RM,Roma,Lazio
16517,Via Emanuele Filiberto,145,185,Roma,RM,Roma,Lazio
16518,Via Emanuele Filiberto,145,185,Roma,RM,Roma,Lazio
16519,Via Emanuele Filiberto,145,185,Roma,RM,Roma,Lazio
16520,Via Emanuele Filiberto,145,185,Roma,RM,Roma,Lazio
16521,Via Emanuele Filiberto,145,185,Roma,RM,Roma,Lazio
16522,Corso Trieste,167,198,Roma,RM,Roma,Lazio
16523,Piazza Conca D'oro,34/37,141,Roma,RM,Roma,Lazio
16524,Piazza Conca D'oro,34/36,141,Roma,RM,Roma,Lazio
16525,Viale Somalia,235,199,Roma,RM,Roma,Lazio
16526,Viale Somalia,235,199,Roma,RM,Roma,Lazio
16527,Via R. Lanciani,55,162,Roma,RM,Roma,Lazio
16528,Piazza Istria,8,198,Roma,RM,Roma,Lazio
16529,Piazza Istria,8,198,Roma,RM,Roma,Lazio
16530,Piazza Istria,8,198,Roma,RM,Roma,Lazio
16531,Via Milano,54,184,Roma,RM,Roma,Lazio
16532,Via Ugo Ojetti,102,137,Roma,RM,Roma,Lazio
16533,Via Ugo Ojetti,102,137,Roma,RM,Roma,Lazio
16534,Corso Vittorio Emanuele,343,186,Roma,RM,Roma,Lazio
16535,Piazza Pasquale Paoli,6,186,Roma,RM,Roma,Lazio
16536,Corso Vittorio Emanuele,343,186,Roma,RM,Roma,Lazio
16537,Via G. Caneva,15-17,142,Roma,RM,Roma,Lazio
16538,Piazza Monte Gennaro,17/C,139,Roma,RM,Roma,Lazio
16539,Piazza Monte Gennaro,17/C,139,Roma,RM,Roma,Lazio
16540,Viale Xi Aprile,42-42a,162,Roma,RM,Roma,Lazio
16541,V.le Xi Aprile,42-42a,162,Roma,RM,Roma,Lazio
16542,Viale Xi Aprile,42-42a,162,Roma,RM,Roma,Lazio
16543,Piazza Capranica,96,186,Roma,RM,Roma,Lazio
16544,Via Monte Sirino,10,139,Roma,RM,Roma,Lazio
16545,Via Arenula,73,186,Roma,RM,Roma,Lazio
16546,Viale Regina Margherita,61/63,198,Roma,RM,Roma,Lazio
16547,Viale Regina Margherita,61/63,198,Roma,RM,Roma,Lazio
16548,Viale Pinturicchio,19/A,196,Roma,RM,Roma,Lazio
16549,Viale Jonio,235,141,Roma,RM,Roma,Lazio
16550,Via Monte Cervialto,205,139,Roma,RM,Roma,Lazio
16551,Via Monte Cervialto,205,139,Roma,RM,Roma,Lazio
16552,Via Monte Cervialto,205,139,Roma,RM,Roma,Lazio
16553,Via Flaminia,5/7,196,Roma,RM,Roma,Lazio
16554,Via Flaminia,5/7,196,Roma,RM,Roma,Lazio
16555,Via Flaminia,5/7,196,Roma,RM,Roma,Lazio
16556,Via Pannini,37,196,Roma,RM,Roma,Lazio
16557,Via Pannini,37,196,Roma,RM,Roma,Lazio
16558,Via Pannini,37,196,Roma,RM,Roma,Lazio
16559,Via Pannini,37,196,Roma,RM,Roma,Lazio
16560,Corso Italia,100,198,Roma,RM,Roma,Lazio
16561,Corso Italia,100,198,Roma,RM,Roma,Lazio
16562,Corso Italia,100,198,Roma,RM,Roma,Lazio
16563,Piazzale Provincie,8/a,162,Roma,RM,Roma,Lazio
16564,P.le Provincie,8/a,162,Roma,RM,Roma,Lazio
16565,Via G. Boccomini,25,139,Roma,RM,Roma,Lazio
16566,Via M. Di Lando,84,162,Roma,RM,Roma,Lazio
16567,Piazzaledella Stazione Tiburtina,1,162,Roma,RM,Roma,Lazio
16568,Via M. Di Lando,84,162,Roma,RM,Roma,Lazio
16569,Piazzale Della Stazione Tiburtina,1,162,Roma,RM,Roma,Lazio
16570,Piazzale Della Stazione Tiburtina,1,162,Roma,RM,Roma,Lazio
16571,Via M. Di Lando,84,162,Roma,RM,Roma,Lazio
16572,Viale Trastevere,80/f,153,Roma,RM,Roma,Lazio
16573,Viale Trastevere,80/f,153,Roma,RM,Roma,Lazio
16575,Viale Rossini,70/72,198,Roma,RM,Roma,Lazio
16576,Via G. Ciaralli,13,156,Roma,RM,Roma,Lazio
16577,Via Bulgaria,35,196,Roma,RM,Roma,Lazio
16578,Via Bulgaria,35,196,Roma,RM,Roma,Lazio
16579,Via Bulgaria,35,196,Roma,RM,Roma,Lazio
16580,Largo Bargellini,35,142,Roma,RM,Roma,Lazio
16581,Largo Bargellini,35,142,Roma,RM,Roma,Lazio
16582,Via Ripetta,254-255,186,Roma,RM,Roma,Lazio
16583,Viale Val Padana,73,141,Roma,RM,Roma,Lazio
16584,Viale Val Padana,73,141,Roma,RM,Roma,Lazio
16585,Via Barberini,63,187,Roma,RM,Roma,Lazio
16586,Via S. Nicola Da Tolentino,10/12,187,Roma,RM,Roma,Lazio
16587,Via S. Nicola Da Tolentino,10/12,187,Roma,RM,Roma,Lazio
16588,Via Barberini,58,187,Roma,RM,Roma,Lazio
16589,Via Barberini,58,187,Roma,RM,Roma,Lazio
16590,Via Dei Sardi,29,185,Roma,RM,Roma,Lazio
16591,Via Dei Sardi,29,185,Roma,RM,Roma,Lazio
16592,Via Dei Sardi,29,185,Roma,RM,Roma,Lazio
16593,Via Dei Sardi,29,185,Roma,RM,Roma,Lazio
16594,Via Dei Sardi,29,185,Roma,RM,Roma,Lazio
16595,Via Dei Campi Flegrei,11,141,Roma,RM,Roma,Lazio
16596,Via Dei Campi Flegrei,11,141,Roma,RM,Roma,Lazio
16597,Viale Marco Polo,35,154,Roma,RM,Roma,Lazio
16598,Viale Marco Polo,35,154,Roma,RM,Roma,Lazio
16599,Via Radicofani,147,138,Roma,RM,Roma,Lazio
16600,Via F. D' Ovidio,95/a,137,Roma,RM,Roma,Lazio
16601,Via Ugo Ojetti,412/a,179,Roma,RM,Roma,Lazio
16602,Via F. D' Ovidio,95/a,137,Roma,RM,Roma,Lazio
16603,Via Ugo Ojetti,412/a,137,Roma,RM,Roma,Lazio
16604,Corso Vittorio Emanuele,36,186,Roma,RM,Roma,Lazio
16605,Via Val Di Cogne,4,141,Roma,RM,Roma,Lazio
16606,Via Isole Curzolane,172/A,139,Roma,RM,Roma,Lazio
16607,Via Isole Curzolane,172/A,139,Roma,RM,Roma,Lazio
16608,Via Isole Curzolane,156,139,Roma,RM,Roma,Lazio
16609,Via Dei Prati Fiscali,278,141,Roma,RM,Roma,Lazio
16610,Via Dei Prati Fiscali,278,141,Roma,RM,Roma,Lazio
16611,Via Dei Prati Fiscali,278,141,Roma,RM,Roma,Lazio
16612,Via Dei Prati Fiscali,278,141,Roma,RM,Roma,Lazio
16613,Via Dei Prati Fiscali,278,141,Roma,RM,Roma,Lazio
16614,Via Dei Prati Fiscali,278,141,Roma,RM,Roma,Lazio
16615,Via A. Valenzani,20,187,Roma,RM,Roma,Lazio
16616,Viale Eritrea,32 a,199,Roma,RM,Roma,Lazio
16617,Via Chelini,34 (Piazza Euclide),197,Roma,RM,Roma,Lazio
16618,Via Chelini,34 (Piazza Euclide),197,Roma,RM,Roma,Lazio
16619,Via Chelini,34,197,Roma,RM,Roma,Lazio
16620,Via Chelini,34,197,Roma,RM,Roma,Lazio
16621,Piazza Sonnino,47,153,Roma,RM,Roma,Lazio
16622,Piazza Bologna,19/20,162,Roma,RM,Roma,Lazio
16623,Piazza Bologna,19/20,162,Roma,RM,Roma,Lazio
16624,Piazza Bologna,19/20,162,Roma,RM,Roma,Lazio
16625,Via Tor Millina,6,186,Roma,RM,Roma,Lazio
16626,Via Di Tor Millina,6,186,Roma,RM,Roma,Lazio
16627,Via Tor Millina,6,186,Roma,RM,Roma,Lazio
16628,Via Tor Millina,6,186,Roma,RM,Roma,Lazio
16629,Piazza Dell'ateneo Salesiano,48,139,Roma,RM,Roma,Lazio
16630,Piazza Dell'ateneo Salesiano,48,139,Roma,RM,Roma,Lazio
16631,Piazza Dell'ateneo Salesiano,48,139,Roma,RM,Roma,Lazio
16632,Piazza Di Spagna,30,187,Roma,RM,Roma,Lazio
16633,Piazza Di Spagna,30,187,Roma,RM,Roma,Lazio
16634,Via Flaminia,115/117,196,Roma,RM,Roma,Lazio
16635,Via Flaminia,115/117,196,Roma,RM,Roma,Lazio
16636,Via M. B. Tosatti,39,137,Roma,RM,Roma,Lazio
16637,Viale Libia,114,199,Roma,RM,Roma,Lazio
16638,Via Gadames,36,199,Roma,RM,Roma,Lazio
16639,Viale Libia,114,199,Roma,RM,Roma,Lazio
16640,Via Urbana,11,184,Roma,RM,Roma,Lazio
16641,Via Cavour,88/90,184,Roma,RM,Roma,Lazio
16642,Via Urbana,11,184,Roma,RM,Roma,Lazio
16643,Via Urbana,11,184,Roma,RM,Roma,Lazio
16644,Via Lorenzo Il Magnifico,114/B,162,Roma,RM,Roma,Lazio
16645,Via Lorenzo Il Magnifico,114/B,162,Roma,RM,Roma,Lazio
16646,Via Q. Sella,28,187,Roma,RM,Roma,Lazio
16647,Via Q. Sella,28,187,Roma,RM,Roma,Lazio
16648,Via G. Ponzi,13,197,Roma,RM,Roma,Lazio
16649,Via Villa S. Filippo,18,197,Roma,RM,Roma,Lazio
16650,Piazza S. Maria In Trastevere,7,153,Roma,RM,Roma,Lazio
16651,Via Merulana,185/187,185,Roma,RM,Roma,Lazio
16652,Via A. Cabrini,32,139,Roma,RM,Roma,Lazio
16653,Via Marsala,29,185,Roma,RM,Roma,Lazio
16654,Via Marsala,29,185,Roma,RM,Roma,Lazio
16655,Via Marsala,29,185,Roma,RM,Roma,Lazio
16656,Piazza Della Scala,23,153,Roma,RM,Roma,Lazio
16657,Piazza Della Scala,23,153,Roma,RM,Roma,Lazio
16658,Piazza S. Maria Della Scala,23,153,Roma,RM,Roma,Lazio
16659,Piazza Della Scala,23,153,Roma,RM,Roma,Lazio
16660,Via Lorenzo Il Magnifico,60,162,Roma,RM,Roma,Lazio
16661,Via Lorenzo Il Magnifico,60,162,Roma,RM,Roma,Lazio
16662,Via Lorenzo Il Magnifico,60,162,Roma,RM,Roma,Lazio
16663,Via Gioberti,79,185,Roma,RM,Roma,Lazio
16664,Via E. Filiberto,35,185,Roma,RM,Roma,Lazio
16665,Via E. Filiberto,35,185,Roma,RM,Roma,Lazio
16666,Via E. Filiberto,28/30,185,Roma,RM,Roma,Lazio
16667,Via E. Filiberto,28/30,185,Roma,RM,Roma,Lazio
16668,Via E. Filiberto,35,185,Roma,RM,Roma,Lazio
16669,Via E. Filiberto,35,185,Roma,RM,Roma,Lazio
16670,Piazza Barberini,49,187,Roma,RM,Roma,Lazio
16671,Piazza Barberini,49,187,Roma,RM,Roma,Lazio
16672,Piazza Barberini,49,187,Roma,RM,Roma,Lazio
16673,Piazza Barberini,49,187,Roma,RM,Roma,Lazio
16674,Piazza Barberini,49,187,Roma,RM,Roma,Lazio
16675,Via Gramsci,1,197,Roma,RM,Roma,Lazio
16676,Via Gramsci,1,197,Roma,RM,Roma,Lazio
16677,Piazza Vittorio Emanuele,116,185,Roma,RM,Roma,Lazio
16678,Piazza Vittorio Emanuele,116,185,Roma,RM,Roma,Lazio
16679,Via Xx Settembre,98/B,187,Roma,RM,Roma,Lazio
16680,Via Xx Settembre,98/B,187,Roma,RM,Roma,Lazio
16681,Via Xx Settembre,25,187,Roma,RM,Roma,Lazio
16682,Via Xx Settembre,95/a,187,Roma,RM,Roma,Lazio
16683,Via San Daniele Del Friuli,snc,188,Roma,RM,Roma,Lazio
16684,Piazza Vittorio Emanuele Ii,46,185,Roma,RM,Roma,Lazio
16685,Piazza Vittorio Emanuele Ii,46,185,Roma,RM,Roma,Lazio
16686,Piazza Vittorio Emanuele Ii,46,185,Roma,RM,Roma,Lazio
16687,Via Marmorata,133/135,153,Roma,RM,Roma,Lazio
16688,Via Marmorata,133/135,153,Roma,RM,Roma,Lazio
16689,Via Giuseppe De Nava,27,139,Roma,RM,Roma,Lazio
16690,Via Giuseppe De Nava,9,139,Roma,RM,Roma,Lazio
16691,Piazza Crati,27,199,Roma,RM,Roma,Lazio
16692,Piazza Crati,27,199,Roma,RM,Roma,Lazio
16693,Via Livorno,27/a,162,Roma,RM,Roma,Lazio
16694,Via Livorno,27/a,162,Roma,RM,Roma,Lazio
16695,Via Bertoloni,5,197,Roma,RM,Roma,Lazio
16696,Via Bertoloni,5,197,Roma,RM,Roma,Lazio
16697,Via Bertoloni,5,197,Roma,RM,Roma,Lazio
16698,Via Bertoloni,5,197,Roma,RM,Roma,Lazio
16699,Via Amba Aradam,23 A,144,Roma,RM,Roma,Lazio
16700,Corso Trieste,6-8-8a,198,Roma,RM,Roma,Lazio
16701,Corso Trieste,29,198,Roma,RM,Roma,Lazio
16702,Corso Trieste,29,198,Roma,RM,Roma,Lazio
16703,Corso Trieste,78,198,Roma,RM,Roma,Lazio
16704,Via S. Martino Battaglia,10,185,Roma,RM,Roma,Lazio
16705,Via S. Martino Battaglia,10,185,Roma,RM,Roma,Lazio
16706,Via Del Tritone,16,187,Roma,RM,Roma,Lazio
16707,Piazza Farnese,42,186,Roma,RM,Roma,Lazio
16708,Viale Del Vignola,99/A/B/C,196,Roma,RM,Roma,Lazio
16709,Viale Del Vignola,99/A/B/C,196,Roma,RM,Roma,Lazio
16710,Viale Del Vignola,99,196,Roma,RM,Roma,Lazio
16711,Via Andrea Checci,19,137,Roma,RM,Roma,Lazio
16712,Via Andrea Checci,17/19,137,Roma,RM,Roma,Lazio
16713,Via Piemonte,95,187,Roma,RM,Roma,Lazio
16714,Via Piemonte,95,187,Roma,RM,Roma,Lazio
16715,Via Salaria,84/86/88,198,Roma,RM,Roma,Lazio
16716,Via Piramide Cestia,19/b,153,Roma,RM,Roma,Lazio
16717,Via Del Pozzetto,110,187,Roma,RM,Roma,Lazio
16718,Via Tiburtina,40,185,Roma,RM,Roma,Lazio
16719,Via Tiburtina,40,185,Roma,RM,Roma,Lazio
16720,Via Tiburtina,40,185,Roma,RM,Roma,Lazio
16721,Via Tiburtina,40,185,Roma,RM,Roma,Lazio
16722,Via Franco Sacchetti,93,137,Roma,RM,Roma,Lazio
16723,Via Franco Sacchetti,93,137,Roma,RM,Roma,Lazio
16724,Via Franco Sacchetti,93,137,Roma,RM,Roma,Lazio
16725,Via Gustavo Cacini,59,125,Roma,RM,Roma,Lazio
16726,Via Alessandria,101,198,Roma,RM,Roma,Lazio
16727,Largo Brancaccio,65/67,184,Roma,RM,Roma,Lazio
16728,Largo Brancaccio,65/67,184,Roma,RM,Roma,Lazio
16729,Via Lombardia,11,187,Roma,RM,Roma,Lazio
16730,Via Emilia,47,187,Roma,RM,Roma,Lazio
16731,Via Nomentana,939/R,137,Roma,RM,Roma,Lazio
16732,Via Po,37,198,Roma,RM,Roma,Lazio
16733,P.za Verbano,14,199,Roma,RM,Roma,Lazio
16734,Piazza Verbano,14,199,Roma,RM,Roma,Lazio
16735,Viale Gorizia,56/58,198,Roma,RM,Roma,Lazio
16736,Piazza Cardelli,6/A,186,Roma,RM,Roma,Lazio
16737,Piazza Cardelli,6/A,186,Roma,RM,Roma,Lazio
16738,Viale Adriatico,107/109,141,Roma,RM,Roma,Lazio
16739,Via Del Corso,242,186,Roma,RM,Roma,Lazio
16740,Vicolo Sciarra,61A/61B,186,Roma,RM,Roma,Lazio
16741,Via Del Corso,242,186,Roma,RM,Roma,Lazio
16742,Corso Rinascimento,50,186,Roma,RM,Roma,Lazio
16743,Via Dei Serpenti,125,184,Roma,RM,Roma,Lazio
